engaging_user_id,tweet_id,label
0338A9565BEF07A8B83C7B3205FD5189,BF72442A9B9F5CFAFF9A47C772D6A4D3,1
03DFD3B2798619EDB4A8EA1AEEA96B9C,EE3C8B6B2BDBE496B5A7D87B20A8572A,1
02CFF17ECCD4105A7CAFDA33A15056AF,35620B4BE56358AC20A4FCE500A9A333,1
055AC7C140192154FFA1D3362A4A70B3,58B7AE901C5E6F12BD9D89256D543902,1
013759394950A0D227D166E31309D9C1,A47389DA8355DB2FC12F6110B523D836,1
004B719D0979399032917ECEEE19D9C1,D6458EFA24FF38BB6ED355B4B69C738A,1
03E4079F02F7078DE7700057536E2673,6D097732646475E24387AB327444E450,1
035FE9DC42EE032ED3F1E59DE54C2BD7,017AFB68CBFE18240EE87609DE5226BC,1
0063CF9347F5B30B59159C79D8B3851C,7467E4D85ED9AD6F8BAE932ECA05FC8D,1
02AEA36AB1AD0362A357EE1BAA4037C2,2A4687C9E980FA395CE8B28D5C13C3CE,1
031CBCBCE7A449990ADB69FE9B7FE693,8EBE74CD874F034688A969A1A09AD7F4,1
0382111653C52D4FEEC9CDCE6AA55520,DFBEE288B6808947765E0D196FC18F67,1
033858D47FC1F2E7A234DA2CF1B342D1,5350FEF6E31919770DA09368C1252984,1
0164E8D6D195E2E2F348BDA109386728,FAEC1C52318462EF050F47558E33A51B,1
0168AD3F5B777555216E14D2DF95E01F,0E65AC10B6A39DE54FBCE5AA874A4960,1
05EF3E5576C082258D034B84DEBDF288,AA86BAEA70CD26E80684B71C9F092410,1
0576B19610BA1A64667CB5FBA64A1472,216A330E1F7F1C6627490806E35BBE8A,1
032F08269C524E633ED788ECD148F7DB,3E5F93A6DE38070754B399EDA4D0ACBC,1
01D4D1489F2E2E08C9B36DA77E3BDFA9,67A5A4D0F06D413F4C15071FDE4F3B52,1
036DCFE0109CB9D65DAF17E7EF66665C,DA83A48925296FB99287A854594470D8,1
0039B5CEBE785B54DEEF117A9FD3CEF4,4EB41D0966BF00B7E4BDB1C8F6E97818,1
000F2664401F569AFF88D556147D213C,73E1C37C17E4A928A59958B75C7E4FD3,1
025DAA0D57303F9C6E72F5C84EC85BC7,930F25140BE040CF69AD12CA24A3DF8F,1
05A7BEC16AB2251B4FC9B629BBA57B9A,5D3561117F4F04DD1BF290A0BD0AFC34,1
02BC75B9A80B55DC307F941665828455,BE467FF949FE1E6A5EFCD6DAF18B2B23,1
02C363EC3631DEB716E51D053569DE06,D178F59957248F80AEFEBFCFBC28E93F,1
05F13CEB77E9D2B53F4D2768A545F3B1,E28128EC5161D05B9298108698D95C53,1
05C6104B8523235B4F9F8ADCD4B6B71E,071C59E72B1FFFDD03130B2A35BE1B29,1
0388463918B9952EA363D1DBB68C2537,86765DDCD00740887A43AD592DDA2F4A,1
02B0D3A03C5C575BFA2EDE7517B6B531,D64FE1DD6DA6C7C176A831D612E86FB1,1
02973999C219CEFAF413427DC459A372,6BC462A0464109621195EEFAB58CBDE2,1
02FA35D1310E728C28703380BBF07A9A,03F119245DA5FD0B9C6759C3F64F6C86,1
059E95CA9073C268777456EC564D1AEA,890F529D54A4F45BF4E0E64DC99A3FA5,1
04F5B9D01F4AF8BD00E7D6C316286116,F0B07ACB581BCDB8C73AC6F613898181,1
053A59FCE5ABF39BD6805AEB4CEEE99E,F92B6C8CA82DC0D893B91FCBFFD315CC,1
02ADA607ECD94DD4763F90E1E4BBE3FC,E42F256141CBD43F6E57347A8B5BB556,1
0406549442D5D111790917E77AE36823,A7A82CFD91DD0083E104727E06EC9AAB,1
052883D12B489A16E761D216B3828415,F35A9E7843F7EB61DE7216962AA64436,1
04C3BBEA13FAF25084361247223A4194,3C9621F56BFE3BDBD3A3FF105E75FDE8,1
00593F7179A93F27FE24F26A735DB653,FF501F47669E2FCAFE536684F013FAC8,1
0473905FC4EC20A9FC76DA20EF6C9C21,066C43E55E1072E68D0FF995C720BEA9,1
00AFF653D02ADCEFA6B0AD54CAD82D2C,87FB1F59063C297961C11AEE5CEA7187,1
0338A9565BEF07A8B83C7B3205FD5189,89C6049C743D952CF915AA9F0F1AE0C0,1
03A9D6DE65E1538225DB7A4FAF354CC5,08467BB2D5C6111E95AB3FF7748EA17C,1
025CD5D622ED86520F81F99D113B22D2,766A9FB1D06A7C1359708CEF4585548C,1
03C2E1D43D5E5059966D864C76120AA8,FFA0671A00788666C753A93AFFA0BBEA,1
00C71454E649F3315A80D5C9582605E1,A68B32151D48CFED2D3AF300A8C6C2EA,1
0085AB209B4266A3A4524F72B0AA526E,4419ED4EF20BA36CB15AA722937EF7B7,1
027BC7A359351092719A893A2BAC3A47,A4F00BFBA8FED49E64D182B792790D81,1
00AE55B3F6A20F84B1703539DEEDFB85,4407EF60E6E202801E0C2FA1D54B26E4,1
03CF50393EAA4DC043706C5AF6089B76,FC88F757C82D02883DDB3CCE131B13D2,1
0016BEE18DD53D23C6E35C6416C7FFBD,2B668FABAB9832124886E8B8883FB38C,1
044E35FD6674C5C0F43855A6B79DBC03,0D6A5649BC7F520FFC9C50B985490C97,1
01FCC1F791F736373704EB230683745A,1E5055A5280DE86A4A2DD4F47641929F,1
04F60C3B3E008893935D539FE14081EF,468DC952A2B09E69934E2E365BEE759C,1
040589FA82BDE1F12F719E4760A1E7EC,563F5DE547B56A715527286AA4B09C9C,1
01C7A2FD35BB951068D99F7AB2F8AA35,D72CEBDC3A423710D1AD1624BCD9C906,1
04D77E429244BCAB7251CF0ADFADE892,4E350433DE95B393064EA618EF0A9C72,1
0021163F6DE979509BE227BB76DC90AB,A909B53AFF79AD904338DC02330414DC,1
02CF35580E80BD2828359ACB3C7B9A0C,1DDB3FAA5E6070AD51F70C6867BDD90C,1
05E03E21AF1FB44A9FFCAD5E67F92A84,936BE629882C77675D25A18B05F9F5C7,1
000829B40A04382DDFBC3993C2E72353,1247F1A29765CDD438AEFDF1C88A46E6,1
007541DD664386E6C095B72215B85E5C,DA9BADCB59B4E3BC56CB2FD6518973E3,1
01C3D5F83E39F14CC4DCA4441D1C4ECD,F743302052C6F24CFC0008C6C16F36FD,1
01874C07679882B0C8BE5F8EF1C4071B,B2CBAC7681D08895FBE559463C4152BD,1
025923A253A94F9CD3A077C8A0417902,09BA6322D710E0673F17AC43BF0E6909,1
00D02A7E642F07F20957CC2AD4B1847C,4A9A3055398EDBDB02DD5A9DC3EA99D7,1
02BCE2F6BF77A6B605C38A11A2C513B1,D1B124B173D2C408C0EE821C8C7F06A7,1
05A6A56BA1401F96A80CDC7CAD324837,51947E2CE873E048A5D06FACF3D4D57A,1
0410DE9DB9F9F46182359F1E95412D38,2562A83F43D4EAA59BAFE6A66BF3B0C0,1
046FFC136AA375415DB851280CF20A37,B543446C497D661D8853AEA80B25C139,1
013B39ABEFD1772D9BFD523FEF5646D8,BA9CD72EF91280BF44B908EF1FAC1FCF,1
01FBF0413E2602FB4E5FC58B4AF457E9,4C97DFF5825C374A17AF35C1C07867C9,1
05D81A2168E95516EF7569D5EDC28A02,D89FAAE7F9EEE918CC19194A1CBE7694,1
005A3427E62068A353733E20612AC6B5,65FDF26513050F850A936679077D2690,1
013819FA54B2B28CCFF1551DBB8AFA77,3A85B4757488424176AFD21E2029C473,1
027BC7A359351092719A893A2BAC3A47,16D09281C437C6B060D8DB89A7ADE3CC,1
05719A324CFB04E6D8B4749009F326AA,0A50313B4B213D826B46A69C39059D38,1
059F12BAD60353D050F713A30B273B39,6C051A6A2803143993B468B85215A73F,1
00D646D593B60BA057C5BE6DAF3CA8E4,5A4FA3D610D673D9AB50F6F0FCF90A35,1
02F392A55DB725F68F97724DDC50481F,B3DDDBF3C607EFDBA56CC73B90B07825,1
011020B11C3D47118936C41C8F941F5B,8D0843D51D67CB2A172641ED41D80B8A,1
051C48EAB53C6E380B2CB2C927BB4985,F90CBC952CDFDCCE7DE135C5D3784895,1
01C721D0946C6EC20D8BF7121DCAFE7E,887EE9EEF24140C2CB4E9EFF40753A1E,1
003FADE506AE841CE406A82912A0F1B1,D5651070B76BDA1D9C08C4960011FD67,1
04F7ACB605B6C6F1DC17C5AA6F78A1FE,8755F891C1E1A10833ECB28C7C4E0C04,1
02F2011F6F1B53C610523CE1A4A4EDED,FCEE8F188D6F05576610BE7F526F97B2,1
04A93F1712F51D8A0BD2E71CB5D031C9,B5EFAA656C6F835B7A1FBBEC675DC924,1
014015939CCCC26EC1F95724BAA9E49F,A38577C9114D8FD721921E752F26B14F,1
043CDBBE4E5AF896E44EDAA15FB93C98,7D984708369BE084C0D372498962DFFD,1
05C376564139AD85C4D420E2CDD7F25E,115B2B7D776940B879D53EAFAEE69752,1
0229631F8AD48C3E8AD00321D7B21393,686A3AFEA9E5EACF6AA6752F29787BB2,1
0582A3DB17FBB07810AB077E68208CC5,32F69AFB63186DE775186A5AA79F5BD5,1
0410250807C09283F96D76CF421849E4,04FC04CF40B83913165698EC08D84C41,1
05063FF2BA7A285809D0728996437785,BBFC0E354368E5D15BCD6E1A0D630E52,1
02487FCD5D0CE3DE8A834CF29274D528,27245F5FE1E5220506E1E8F172D4CAB1,1
0268E72DB41E36F3161D9D56B6919136,6DFB1ED181C91FB9E08F23012909CBBF,1
002EF03AE49431D3EF799AE1E29077EB,06045A786592D57333AE006E016AF939,1
026C144491DAE09920219D99BB8E30CE,84CE60D3CE4405B6B1E94C890E0AA3A7,1
00844168902DF868F44649295FC1286B,79BCAB3648EE31D8BB1803ABF7088080,1
0473905FC4EC20A9FC76DA20EF6C9C21,6E0762516B5029B882C47D4F69F0C80B,1
05A18F596726263C780DD587B1A49911,1798EBFAC3BFC79B91516E0384ABE1F2,1
00E47F0436FFFC7138A379E5B7A11828,7932F27EF545DF1A03AE183A7B4F1343,1
0615BB589280F5B67AA236E6A2339300,29B04D94211EE688E16696941A6342AD,1
017D2C067544EECEA3EBD67913371BC4,23EAC37E569EC071F04BD5FDFDD99164,1
04B3A49CEF05407F5F2F6847748D373D,B9446FCEF6FDE6E2271A58945521DCDC,1
0571DCABF838185AB0979E96488FE401,EB36B2BEF804055E4F5A73AE99FEA253,1
052A5E6898AC1D28E1BA1F9DD2A143B7,ECED7E8D8133607ABBD26E051BCAB20A,1
012273A90C7C2E1E4A6DB643F847E7FB,9EB4836817636C977EB31533038B4EBF,1
05E56A49B9691CCE478686CBF4BCBF18,AED8A0FEE6EE697BD032989540C723A0,1
03E4D170DCCAAA78B1FBCF24AE61240C,C15F0978C4DA234AFBB052F1BB0BFDB4,1
0005D14DD5AF6D459BBB9FB7F5EC2052,91F1CC63F1C3E66196E6EB6D93810853,1
003F7AEB5F047356C9A28D2D9CAA33C6,1C44555DBEE34393F7D2E0E67F093894,1
0401938E06D8B795F27D0A6421DC15A4,AFD157075CD8D0B9EB72973EE52F6D92,1
0241252B914569931C9FA3807048BD1B,0B5BA85E27F2D9487823266F1FBC60DF,1
04936F17F53412C7DF10215E48D50CDC,52E539419C8C15FCFC03509FD21F03E1,1
0119679569F915F4DB26DF908C862BDB,E586D68316541374BA56B3EA854208BF,1
03800F654E3CA1133CA041B077001CC0,6B3001206EB4D28D44C5C9054E4B8AEE,1
047782270523F1F63955339C33575EF1,6736A215CAD44EB2C2BE45ADBFC216AB,1
055AC7C140192154FFA1D3362A4A70B3,475284AA9D9D9DC93F2A690002A60F17,1
00DBE88629DBAB6B2533852288720E35,E7D005DC2A95B0BD7EED8E3FDC09DF5C,1
